content,rating,created_at,thank_count,label,ID,Unnamed: 4,Unnamed: 5,TicketID,Priority,idex,sentiment
<span>ưu đãi nhìn phèn qá 😤 ngầu lòi<b>,4.0,,26.0,promo,,,,,,,n
<div>t4j kh0an quét mãi ko nhận dc 😑 ngầu lòi 😡<div>,3.0,,24.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm 💔 fnjskf,3.0,,39.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm,3.0,,42.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm ngầu lòi,3.0,,2.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 chill fnjskf,5.0,,5.0,promo,,,,,,,n
</span>km chưa đủ căng đét nha shop hơi lú ✨</i>,4.0,,25.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 chill 🔥 fnjskf,4.0,,46.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 chill 👎,4.0,,16.0,promo,,,,,,,n
ưu đãi nhìn phèn qá 😤 💀,5.0,,2.0,promo,,,,,,,n
<b>km chưa đủ căng đét nha shop 😡</div> fnjskf,5.0,,30.0,promo,,,,,,,n
</i>voucher tới tay mà xài ko đc 😡 👍<i>,2.0,,17.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 😤,3.0,,50.0,promo,,,,,,,n
</div>k0 th4y km nhìu j hết 😒 💔<i> fnjskf,1.0,,5.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm 💀,2.0,,36.0,promo,,,,,,,n
km chưa đủ căng đét nha shop 🔥,3.0,,47.0,promo,,,,,,,n
km chưa đủ căng đét nha shop 😢,1.0,,28.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭,5.0,,23.0,promo,,,,,,,n
</i>khuyến m4j ko đc như qc cáo 💔<b>,5.0,,29.0,promo,,,,,,,n
<i>deal hịn mà chậm áp dụng 😭 phèn 😢</i>,4.0,,47.0,promo,,,,,,,n
</span>ưu đãi nhìn phèn qá 😤 💔<i>,2.0,,47.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 fnjskf,3.0,,11.0,promo,,,,,,,
k0 th4y km nhìu j hết 😒 😡,3.0,,19.0,promo,,,,,,,n
ưu đãi nhìn phèn qá 😤 xịn xò 😤,3.0,,25.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 😤,1.0,,20.0,promo,,,,,,,n
</b>khuyến m4j ko đc như qc cáo 💔 👍<br> fnjskf,5.0,,10.0,promo,,,,,,,n
km chưa đủ căng đét nha shop ngầu lòi 😡,2.0,,1.0,promo,,,,,,,n
<div>km chưa đủ căng đét nha shop phèn<i>,3.0,,5.0,promo,,,,,,,n
km chưa đủ căng đét nha shop phèn fnjskf,1.0,,37.0,promo,,,,,,,n
km chưa đủ căng đét nha shop 😂,4.0,,24.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 👍,5.0,,24.0,promo,,,,,,,n
<i>code giảm giá hết hạn lẹ vc 😂<span>,4.0,,5.0,promo,,,,,,,n
<br>deal hịn mà chậm áp dụng 😭 😤</i>,2.0,,31.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡,2.0,,2.0,promo,,,,,,,n
t4j kh0an quét mãi ko nhận dc 😑 căng đét 😢,5.0,,12.0,promo,,,,,,,n
</b>fnjskf sale mà ảo ma canada ghê 😂</b>,5.0,,43.0,promo,,,,,,,n
</span>fnjskf sale mà ảo ma canada ghê 😂</div>,4.0,,25.0,promo,,,,,,,n
t4j kh0an quét mãi ko nhận dc 😑 😤,5.0,,0.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 chill 😢,4.0,,45.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 căng đét 👎,4.0,,48.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 😂,4.0,,25.0,promo,,,,,,,n
code giảm giá hết hạn lẹ vc,5.0,,20.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 👎,3.0,,36.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 😤,3.0,,41.0,promo,,,,,,,n
t4j kh0an quét mãi ko nhận dc 😑 xịn xò 😢,5.0,,31.0,promo,,,,,,,n
<i>k0 th4y km nhìu j hết 😒 🔥<span>,1.0,,47.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 hơi lú 😡,5.0,,45.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 fnjskf,4.0,,5.0,promo,,,,,,,n
km chưa đủ căng đét nha shop xịn xò 🔥,3.0,,40.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 hơi lú 👍,3.0,,36.0,promo,,,,,,,n
ưu đãi nhìn phèn qá 😤 😢 fnjskf,4.0,,40.0,promo,,,,,,,n
<b>voucher tới tay mà xài ko đc 😡 phèn 😢<br> fnjskf,5.0,,46.0,promo,,,,,,,n
code giảm giá hết hạn lẹ vc 👍,3.0,,42.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 🔥,2.0,,13.0,promo,,,,,,,n
t4j kh0an quét mãi ko nhận dc 😑 hơi lú 💔 fnjskf,1.0,,46.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 xịn xò 😢,1.0,,29.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 👍,5.0,,30.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 😡,5.0,,17.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 hơi lú 🔥,2.0,,21.0,promo,,,,,,,n
<div>code giảm giá hết hạn lẹ vc xịn xò 👍</b>,5.0,,39.0,promo,,,,,,,n
<div>code giảm giá hết hạn lẹ vc ảo ma</i>,1.0,,28.0,promo,,,,,,,n
khuyến m4j ko đc như qc cáo 💔 hết nấc 😂,1.0,,8.0,promo,,,,,,,n
ưu đãi nhìn phèn qá 😤 hết nấc 😂,1.0,,2.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 xịn xò 👍,2.0,,33.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 phèn 😢 fnjskf,5.0,,24.0,promo,,,,,,,n
</span>khuyến m4j ko đc như qc cáo 💔 chill 😂<i>,3.0,,34.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm hơi lú 😤,2.0,,24.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 xịn xò 💔,5.0,,11.0,promo,,,,,,,n
</i>khuyến m4j ko đc như qc cáo 💔 phèn<br>,2.0,,30.0,promo,,,,,,,n
</div>k0 th4y km nhìu j hết 😒<b>,4.0,,11.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 🔥,5.0,,35.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂,3.0,,13.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm căng đét 💔,5.0,,34.0,promo,,,,,,,n
<div>km chưa đủ căng đét nha shop phèn 😂<i>,3.0,,0.0,promo,,,,,,,n
code giảm giá hết hạn lẹ vc hơi lú 💔 fnjskf,5.0,,30.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 ảo ma,4.0,,48.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm phèn 👍,3.0,,2.0,promo,,,,,,,n
code giảm giá hết hạn lẹ vc 💔,3.0,,49.0,promo,,,,,,,n
ưu đãi nhìn phèn qá 😤 ngầu lòi ✨ fnjskf,2.0,,22.0,promo,,,,,,,n
<i>km chưa đủ căng đét nha shop xịn xò 👎</b>,4.0,,28.0,promo,,,,,,,n
km chưa đủ căng đét nha shop căng đét 😂,5.0,,33.0,promo,,,,,,,n
khuyến m4j ko đc như qc cáo 💔 chill 🔥,5.0,,45.0,promo,,,,,,,n
ưu đãi nhìn phèn qá 😤 căng đét 💔,5.0,,46.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 chill,2.0,,22.0,promo,,,,,,,n
</div>fnjskf sale mà ảo ma canada ghê 😂 💔</i>,1.0,,41.0,promo,,,,,,,n
km chưa đủ căng đét nha shop ảo ma,5.0,,14.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 👍,2.0,,21.0,promo,,,,,,,n
km chưa đủ căng đét nha shop xịn xò 🔥 fnjskf,2.0,,45.0,promo,,,,,,,n
<b>khuyến m4j ko đc như qc cáo 💔 chill ✨<div>,3.0,,3.0,promo,,,,,,,n
code giảm giá hết hạn lẹ vc ngầu lòi 🔥,2.0,,36.0,promo,,,,,,,n
</div>k0 th4y km nhìu j hết 😒 👎<i>,4.0,,30.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 👍,3.0,,26.0,promo,,,,,,,
ưu đãi nghe chill mà ko wow lắm,4.0,,17.0,promo,,,,,,,n
</i>code giảm giá hết hạn lẹ vc xịn xò</div>,5.0,,11.0,promo,,,,,,,n
km chưa đủ căng đét nha shop hơi lú 😤,5.0,,10.0,promo,,,,,,,n
</span>ưu đãi nhìn phèn qá 😤<b>,3.0,,31.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 😤,5.0,,36.0,promo,,,,,,,n
code giảm giá hết hạn lẹ vc ngầu lòi 😂,3.0,,1.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 chill fnjskf,5.0,,3.0,promo,,,,,,,n
code giảm giá hết hạn lẹ vc,5.0,,8.0,promo,,,,,,,n
</span>t4j kh0an quét mãi ko nhận dc 😑 hơi lú<br>,3.0,,49.0,promo,,,,,,,n
</b>t4j kh0an quét mãi ko nhận dc 😑 căng đét</i>,5.0,,35.0,promo,,,,,,,n
t4j kh0an quét mãi ko nhận dc 😑 💔 fnjskf,2.0,,40.0,promo,,,,,,,n
<b>ưu đãi nghe chill mà ko wow lắm<b>,1.0,,49.0,promo,,,,,,,n
<span>code giảm giá hết hạn lẹ vc<div>,5.0,,46.0,promo,,,,,,,n
km chưa đủ căng đét nha shop chill 💔,3.0,,18.0,promo,,,,,,,n
</div>ưu đãi nhìn phèn qá 😤 chill 💀<i>,4.0,,2.0,promo,,,,,,,n
<span>code giảm giá hết hạn lẹ vc ✨</div>,4.0,,22.0,promo,,,,,,,n
<span>khuyến m4j ko đc như qc cáo 💔 xịn xò<div>,5.0,,43.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm ảo ma 😤,5.0,,3.0,promo,,,,,,,n
<i>k0 th4y km nhìu j hết 😒 😢</b>,1.0,,49.0,promo,,,,,,,n
</div>t4j kh0an quét mãi ko nhận dc 😑 💔</b>,5.0,,44.0,promo,,,,,,,n
khuyến m4j ko đc như qc cáo 💔 hết nấc,5.0,,12.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 căng đét 😂,2.0,,16.0,promo,,,,,,,n
</i>fnjskf sale mà ảo ma canada ghê 😂 😂</b> fnjskf,5.0,,31.0,promo,,,,,,,n
km chưa đủ căng đét nha shop ảo ma 👎,1.0,,25.0,promo,,,,,,,n
khuyến m4j ko đc như qc cáo 💔 phèn 😤,4.0,,19.0,promo,,,,,,,n
ưu đãi nhìn phèn qá 😤 chill fnjskf,2.0,,17.0,promo,,,,,,,n
t4j kh0an quét mãi ko nhận dc 😑 căng đét,5.0,,13.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 😡,2.0,,43.0,promo,,,,,,,n
<b>t4j kh0an quét mãi ko nhận dc 😑 😤<div>,1.0,,37.0,promo,,,,,,,n
</b>deal hịn mà chậm áp dụng 😭 xịn xò<br>,4.0,,0.0,promo,,,,,,,n
t4j kh0an quét mãi ko nhận dc 😑 💀,1.0,,27.0,promo,,,,,,,n
ưu đãi nhìn phèn qá 😤 ✨,4.0,,13.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 ngầu lòi 👎,2.0,,14.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm 😡,5.0,,7.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 ngầu lòi 💔,2.0,,25.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm phèn 👎,4.0,,2.0,promo,,,,,,,n
<b>deal hịn mà chậm áp dụng 😭 🔥<span>,3.0,,24.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 🔥,5.0,,33.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 😂,1.0,,37.0,promo,,,,,,,n
ưu đãi nhìn phèn qá 😤 👎,3.0,,32.0,promo,,,,,,,n
<span>fnjskf sale mà ảo ma canada ghê 😂 👍<b>,3.0,,5.0,promo,,,,,,,n
code giảm giá hết hạn lẹ vc ✨,4.0,,1.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡,3.0,,23.0,promo,,,,,,,n
</i>voucher tới tay mà xài ko đc 😡 ảo ma 😤</div>,3.0,,22.0,promo,,,,,,,n
</div>km chưa đủ căng đét nha shop 😢<div>,5.0,,14.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭,3.0,,44.0,promo,,,,,,,n
voucher tới tay mà xài ko đc 😡 ✨,5.0,,16.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭,3.0,,4.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 ngầu lòi 😤,2.0,,19.0,promo,,,,,,,n
deal hịn mà chậm áp dụng 😭 ảo ma 😢 fnjskf,4.0,,50.0,promo,,,,,,,n
</i>voucher tới tay mà xài ko đc 😡 ✨</div>,3.0,,2.0,promo,,,,,,,n
ưu đãi nghe chill mà ko wow lắm 😡 fnjskf,2.0,,48.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 hết nấc 😂,2.0,,14.0,promo,,,,,,,n
fnjskf sale mà ảo ma canada ghê 😂 ngầu lòi 💔,3.0,,45.0,promo,,,,,,,n
km chưa đủ căng đét nha shop hết nấc 😤,4.0,,21.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 ngầu lòi,5.0,,20.0,promo,,,,,,,n
<span>km chưa đủ căng đét nha shop 👍</span>,4.0,,2.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 😂,4.0,,41.0,promo,,,,,,,n
km chưa đủ căng đét nha shop phèn,4.0,,33.0,promo,,,,,,,n
code giảm giá hết hạn lẹ vc ảo ma 👍,5.0,,0.0,promo,,,,,,,n
k0 th4y km nhìu j hết 😒 căng đét,4.0,,27.0,promo,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 fnjskf,5.0,,21.0,promo,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 xịn xò,5.0,,23.0,promo,,,,,,,n
"</div>giao lẹ lẹ chứ v, chờ phèn quá ngầu lòi</div>",2.0,,15.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 căng đét 😂,3.0,,12.0,deliver,,,,,,,n
<div>giao h4ng chậm vcl 😤 hơi lú 😡<span> fnjskf,2.0,,47.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun ảo ma 💔,2.0,,28.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 😢",3.0,,12.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢",3.0,,26.0,deliver,,,,,,,n
"<span>dịch vụ vch, chậm như rùa 🐢 😂<br>",5.0,,14.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭 😂",4.0,,18.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun ảo ma 😢,5.0,,49.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 fnjskf",2.0,,43.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun xịn xò 😢,2.0,,47.0,deliver,,,,,,,n
"</span>dịch vụ vch, chậm như rùa 🐢 ✨</span>",2.0,,18.0,deliver,,,,,,,n
</b>fnjskf hàng tới lâu wá 👎 😂<div>,5.0,,16.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun chill 😡,1.0,,23.0,deliver,,,,,,,n
<b>giao h4ng chậm vcl 😤</div> fnjskf,4.0,,30.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá",4.0,,43.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 phèn ✨",2.0,,22.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá 👎",2.0,,8.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 xịn xò,2.0,,10.0,deliver,,,,,,,n
<span>đợi dài cả cổ mà chx thâý j hết 😑 hơi lú 💔</b>,1.0,,43.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 😂,4.0,,32.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá ảo ma 🔥",5.0,,1.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 😡,3.0,,11.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 💔,3.0,,42.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 ngầu lòi,1.0,,4.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭 hết nấc ✨",3.0,,33.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 fnjskf,4.0,,16.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 căng đét,3.0,,12.0,deliver,,,,,,,n
</b>đợi dài cả cổ mà chx thâý j hết 😑 🔥<div>,4.0,,31.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá 💀 fnjskf",4.0,,43.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn ✨",2.0,,21.0,deliver,,,,,,,n
"</span>shipper tớj trễ qá, chưa đủ wow luôn 😂</div>",4.0,,0.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 😤 fnjskf,1.0,,20.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 phèn 😂 fnjskf,1.0,,29.0,deliver,,,,,,,n
<br>t4j kh0an ko báo trc lun ngầu lòi 😢</i>,5.0,,17.0,deliver,,,,,,,n
</div>đợi mỏi măt mà chưa thấy j cả 😡 hết nấc 👎<i>,5.0,,18.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá",1.0,,37.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 💔,4.0,,38.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 💀,2.0,,17.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá hết nấc",4.0,,11.0,deliver,,,,,,,n
<br>đợi dài cả cổ mà chx thâý j hết 😑 😡<span>,5.0,,26.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn phèn",5.0,,40.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 😡",4.0,,13.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭",5.0,,30.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 hết nấc 💔",4.0,,24.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭 fnjskf",2.0,,11.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 phèn,4.0,,14.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn 🔥",4.0,,28.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 căng đét 🔥,5.0,,7.0,deliver,,,,,,,n
"<i>shipper tớj trễ qá, chưa đủ wow luôn căng đét<b>",5.0,,41.0,deliver,,,,,,,n
</div>fnjskf hàng tới lâu wá 👎 💀</i> fnjskf,5.0,,48.0,deliver,,,,,,,n
</div>giao h4ng chậm vcl 😤 😢<b>,1.0,,42.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 căng đét 😤",1.0,,4.0,deliver,,,,,,,n
"<span>shipper tớj trễ qá, chưa đủ wow luôn ảo ma ✨<i>",2.0,,49.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 ngầu lòi 💔,5.0,,25.0,deliver,,,,,,,n
</span>đợi mỏi măt mà chưa thấy j cả 😡 hết nấc 😢</i>,5.0,,34.0,deliver,,,,,,,n
"</div>dịch vụ vch, chậm như rùa 🐢 ngầu lòi 💔</span>",3.0,,5.0,deliver,,,,,,,n
<span>fnjskf hàng tới lâu wá 👎 👍</div>,1.0,,7.0,deliver,,,,,,,n
"<span>giao lẹ lẹ chứ v, chờ phèn quá 👎<br>",5.0,,1.0,deliver,,,,,,,n
<span>giao h4ng chậm vcl 😤 hơi lú 💀<span> fnjskf,4.0,,27.0,deliver,,,,,,,n
"</b>tới muộn hẳn 3 ng4y, k vui nha 😒</div> fnjskf",2.0,,30.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 👎",2.0,,44.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun hơi lú 😂,5.0,,37.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 phèn 😤,2.0,,6.0,deliver,,,,,,,n
</div>đợi mỏi măt mà chưa thấy j cả 😡 😢</span>,3.0,,27.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 👍 fnjskf,2.0,,43.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn chill 😂 fnjskf",3.0,,0.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 hơi lú",4.0,,14.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 căng đét 💀,2.0,,27.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 ảo ma 🔥",5.0,,20.0,deliver,,,,,,,n
<br>đợi mỏi măt mà chưa thấy j cả 😡<i>,2.0,,36.0,deliver,,,,,,,n
</span>giao h4ng chậm vcl 😤 ngầu lòi 😤<i>,5.0,,0.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑,3.0,,5.0,deliver,,,,,,,n
"</span>giao lẹ lẹ chứ v, chờ phèn quá hết nấc 😡<b>",5.0,,24.0,deliver,,,,,,,n
<i>fnjskf hàng tới lâu wá 👎 ✨<b>,3.0,,46.0,deliver,,,,,,,n
"<span>ko ổn áp, gjo mới tới 😭 chill 😤<span>",3.0,,36.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 xịn xò 💔 fnjskf",2.0,,47.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 fnjskf",2.0,,41.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢",3.0,,40.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭 ngầu lòi",3.0,,14.0,deliver,,,,,,,n
<i>t4j kh0an ko báo trc lun 💔<i>,1.0,,45.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 👍,4.0,,20.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun phèn 😤 fnjskf,5.0,,46.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭 👍 fnjskf",5.0,,26.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn 😂 fnjskf",4.0,,36.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun ảo ma,5.0,,49.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn hết nấc 👍",2.0,,39.0,deliver,,,,,,,n
<span>đợi mỏi măt mà chưa thấy j cả 😡 👎</b>,2.0,,47.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒",2.0,,18.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 phèn 🔥 fnjskf",4.0,,12.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun fnjskf,3.0,,18.0,deliver,,,,,,,n
"<div>shipper tớj trễ qá, chưa đủ wow luôn xịn xò 😤</i>",4.0,,34.0,deliver,,,,,,,n
"<i>tới muộn hẳn 3 ng4y, k vui nha 😒 ngầu lòi 💔</span>",3.0,,28.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤,3.0,,18.0,deliver,,,,,,,n
</div>đợi mỏi măt mà chưa thấy j cả 😡 hết nấc 👎</i>,2.0,,41.0,deliver,,,,,,,n
"<i>giao lẹ lẹ chứ v, chờ phèn quá hơi lú</div>",5.0,,38.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn 💀",2.0,,14.0,deliver,,,,,,,n
"</i>dịch vụ vch, chậm như rùa 🐢 🔥</div>",4.0,,27.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 👍,1.0,,39.0,deliver,,,,,,,n
"<span>giao lẹ lẹ chứ v, chờ phèn quá 💀<br>",2.0,,37.0,deliver,,,,,,,n
<span>giao h4ng chậm vcl 😤 😡<div>,3.0,,16.0,deliver,,,,,,,n
"<b>shipper tớj trễ qá, chưa đủ wow luôn chill</b>",4.0,,48.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn xịn xò",1.0,,42.0,deliver,,,,,,,n
"</i>ko ổn áp, gjo mới tới 😭 💔<div>",1.0,,15.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢",1.0,,11.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭",2.0,,15.0,deliver,,,,,,,n
"</b>tới muộn hẳn 3 ng4y, k vui nha 😒 🔥<b>",4.0,,41.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun 😢 fnjskf,2.0,,38.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 chill,5.0,,26.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun 😤,3.0,,2.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn 😂 fnjskf",1.0,,25.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 😂 fnjskf,3.0,,11.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 phèn 😂 fnjskf",2.0,,10.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 ngầu lòi 👍,3.0,,35.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 chill fnjskf,4.0,,38.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 hết nấc 👎,5.0,,9.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 phèn 😤 fnjskf,4.0,,35.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá",4.0,,43.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 👎,4.0,,30.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 ảo ma,5.0,,11.0,deliver,,,,,,,n
</span>fnjskf hàng tới lâu wá 👎<span>,3.0,,11.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 fnjskf,4.0,,39.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 fnjskf",1.0,,46.0,deliver,,,,,,,n
</i>đợi mỏi măt mà chưa thấy j cả 😡 phèn 👎<br> fnjskf,4.0,,22.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 chill fnjskf,4.0,,44.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 hết nấc 😡 fnjskf,2.0,,21.0,deliver,,,,,,,n
"<br>ko ổn áp, gjo mới tới 😭 😂</div>",1.0,,28.0,deliver,,,,,,,n
</div>đợi dài cả cổ mà chx thâý j hết 😑 hơi lú 😂<i> fnjskf,5.0,,33.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn ảo ma 💀",3.0,,35.0,deliver,,,,,,,n
<b>đợi dài cả cổ mà chx thâý j hết 😑 ✨</b>,5.0,,27.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 phèn,2.0,,15.0,deliver,,,,,,,n
